r_cm,r_mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.09559118236472945,0.9559118236472945,0.28394324122697634,6.687814360142676e+17,0.2646421655426909
0.09589178356713426,0.9589178356713426,0.2823645474941336,6.540316086974899e+17,0.2588055408514374
0.09619238476953908,0.9619238476953907,0.28074523663942497,6.391571520507976e+17,0.25291959933710456
0.09649298597194389,0.9649298597194389,0.2790831395168593,6.241550187125532e+17,0.24698313513430858
0.09679358717434869,0.9679358717434869,0.2773758992080809,6.090219703738793e+17,0.24099486681831506
0.0970941883767535,0.970941883767535,0.27562094819700494,5.937545589279173e+17,0.23495342994564977
0.09739478957915831,0.9739478957915831,0.2738154819184826,5.783491050628187e+17,0.22885736858317388
0.09769539078156313,0.9769539078156313,0.27195642796052605,5.628016738524318e+17,0.22270512564912356
0.09799599198396793,0.9799599198396792,0.27004041002569124,5.471080468020552e+17,0.21649503185139077
0.09829659318637274,0.9829659318637274,0.2680637055334028,5.3126368968545594e+17,0.2102252929603742
0.09859719438877755,0.9859719438877755,0.2660221954543444,5.152637153545689e+17,0.2038939750924795
0.09889779559118236,0.9889779559118237,0.263911304587356,4.9910284050593824e+17,0.1974989876022544
0.09919839679358718,0.9919839679358717,0.2617259299855525,4.8277533513209094e+17,0.19103806307989266
0.09949899799599198,0.9949899799599198,0.25946035456494887,4.662749630524203e+17,0.1845087338188289
0.09979959919839679,0.9979959919839678,0.2571081420182131,4.4959491147797e+17,0.17790830394396
0.1001002004008016,1.001002004008016,0.254662007909576,4.3272770697784966e+17,0.17123381615888333
0.10040080160320641,1.0040080160320641,0.2521136600973448,4.156651144218486e+17,0.16448201175668042
0.10070140280561121,1.0070140280561122,0.24945359919600404,3.983980143897577e+17,0.15764928210980472
0.10100200400801602,1.0100200400801602,0.24667086630792276,3.809162530314756e+17,0.15073160925852416
0.10130260521042084,1.0130260521042085,0.24375272018712904,3.6320845623761914e+17,0.143724492376745
0.10160320641282565,1.0160320641282565,0.24068421847831875,3.4526179692841043e+17,0.13662285568636212
0.10190380761523046,1.0190380761523046,0.2374476662760384,3.270616998005429e+17,0.12942093162323154
0.10220440881763526,1.0220440881763526,0.23402187755171272,3.085914611812081e+17,0.12211211041036714
0.10250501002004007,1.0250501002004007,0.2303811667701914,2.898317513748627e+17,0.11468874313257418
0.10280561122244489,1.028056112224449,0.22649394160409553,2.7075995069447814e+17,0.1071418789987021
0.1031062124248497,1.031062124248497,0.22232068862544752,2.5134924399146346e+17,0.09946090703988977
0.1034068136272545,1.034068136272545,0.21781100375580534,2.3156735392436746e+17,0.09163305485385505
0.10370741482965931,1.037074148296593,0.21289905890044522,2.113747145647391e+17,0.08364266588611967
0.10400801603206412,1.0400801603206413,0.20749638447656804,1.907217409342862e+17,0.07547011896401501
0.10430861723446894,1.0430861723446894,0.20147977127930067,1.695445617610041e+17,0.06709013971413734
0.10460921843687375,1.0460921843687374,0.19466963337100684,1.477579684293445e+17,0.05846901040551022
0.10490981963927855,1.0490981963927855,0.18678790632928263,1.2524289107897192e+17,0.049559614141651186
0.10521042084168336,1.0521042084168335,0.17736615220709365,1.0182186453402432e+17,0.04029172653246888
0.10551102204408817,1.0551102204408818,0.16550835861754518,7.72036430707231e+16,0.030550099314636543
0.10581162324649299,1.0581162324649298,0.14908427432468072,5.082593892424143e+16,0.020112230720418563
0.10611222444889779,1.0611222444889779,0.11971996215992431,2.113607547023041e+16,0.00836371418568531
0.1064128256513026,1.064128256513026,0.0,0.0,0.0
0.10671342685370741,1.0671342685370742,0.0,0.0,0.0
0.10701402805611222,1.0701402805611222,0.0,0.0,0.0
0.10731462925851704,1.0731462925851702,0.0,0.0,0.0
0.10761523046092183,1.0761523046092183,0.0,0.0,0.0
0.10791583166332665,1.0791583166332666,0.0,0.0,0.0
0.10821643286573146,1.0821643286573146,0.0,0.0,0.0
0.10851703406813627,1.0851703406813626,0.0,0.0,0.0
0.10881763527054107,1.0881763527054107,0.0,0.0,0.0
0.10911823647294588,1.091182364729459,0.0,0.0,0.0
0.1094188376753507,1.094188376753507,0.0,0.0,0.0
0.10971943887775551,1.097194388777555,0.0,0.0,0.0
0.11002004008016032,1.1002004008016033,0.0,0.0,0.0
