time_ns,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.5mm,flux_raw_z1.5mm,flux_norm_z1.5mm
3.6762936849893375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.691082386734561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7058710884797845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.720659790225008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7354484919702315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7502371937154546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.765025895460678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7798145972059016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.794603298951125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8093920006963486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.824180702441572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8389694041867957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.853758105932019,0.19789310740412314,1.57790459020598e+17,0.010545931241932986,0.0,0.0,0.0,0.0,0.0,0.0
3.8685468076772422,0.2289563763697025,2.827281421896646e+17,0.018896145978651552,0.0,0.0,0.0,0.0,0.0,0.0
3.8833355094224657,0.24952880911860637,3.988786975720804e+17,0.026659072700446467,0.0,0.0,0.0,0.0,0.0,0.0
3.8981242111676893,0.26736133389231537,5.257175370287177e+17,0.03513635128889178,0.0,0.0,0.0,0.0,0.0,0.0
3.9129129129129128,0.2811416467103667,6.42774744591217e+17,0.042959874143119914,0.0,0.0,0.0,0.0,0.0,0.0
3.9277016146581363,0.2909299589111354,7.370752864223153e+17,0.04926245439037027,0.0,0.0,0.0,0.0,0.0,0.0
3.94249031640336,0.2997433270735463,8.305316009978359e+17,0.05550861067735617,0.0,0.0,0.0,0.0,0.0,0.0
3.9572790181485833,0.30894782515581015,9.373432078216801e+17,0.06264736842225631,0.0,0.0,0.0,0.0,0.0,0.0
3.9720677198938072,0.3158644772803421,1.024144449625442e+18,0.0684487326711389,0.0,0.0,0.0,0.0,0.0,0.0
3.9868564216390308,0.32232042719437926,1.1104765381656792e+18,0.07421874104407204,0.0,0.0,0.0,0.0,0.0,0.0
4.001645123384255,0.32929148504280326,1.2097066558389655e+18,0.08085078967747382,0.0,0.0,0.0,0.0,0.0,0.0
4.016433825129478,0.33465656348134065,1.2904924131306972e+18,0.08625010879356101,0.0,0.0,0.0,0.0,0.0,0.0
4.031222526874701,0.340574037167175,1.384217123603611e+18,0.09251420333040748,0.0,0.0,0.0,0.0,0.0,0.0
4.046011228619925,0.3451717954278861,1.460492306696233e+18,0.09761205805086073,0.0,0.0,0.0,0.0,0.0,0.0
4.060799930365148,0.3495972095777736,1.5368443946955602e+18,0.1027150527136357,0.0,0.0,0.0,0.0,0.0,0.0
4.075588632110372,0.3545458738715416,1.625727714699289e+18,0.1086555727370402,0.0,0.0,0.0,0.0,0.0,0.0
4.090377333855595,0.3590856484730255,1.710607058533644e+18,0.11432848686311321,0.0,0.0,0.0,0.0,0.0,0.0
4.105166035600819,0.3625714272664994,1.778002519825157e+18,0.1188328650442165,0.0,0.0,0.0,0.0,0.0,0.0
4.119954737346042,0.36606912576864553,1.8476107298103813e+18,0.12348513236718804,0.0,0.0,0.0,0.0,0.0,0.0
4.134743439091265,0.37031647269020096,1.934862875156892e+18,0.12931663277124814,0.0,0.0,0.0,0.0,0.0,0.0
4.149532140836489,0.3738271080432666,2.0092835628177085e+18,0.13429054222001835,0.0,0.0,0.0,0.0,0.0,0.0
4.164320842581712,0.37740146036115174,2.087239921898433e+18,0.1395007584006395,0.0,0.0,0.0,0.0,0.0,0.0
4.179109544326936,0.3815845842282925,2.1813298984717087e+18,0.14578926551099222,0.0,0.0,0.0,0.0,0.0,0.0
4.193898246072159,0.38501113956884075,2.260743277565974e+18,0.15109686167882105,0.0,0.0,0.0,0.0,0.0,0.0
4.208686947817383,0.38844108913871,2.342387382591072e+18,0.1565535484978349,0.0,0.0,0.0,0.0,0.0,0.0
4.223475649562606,0.39238231155488673,2.4389098780656195e+18,0.1630046331001142,0.0,0.0,0.0,0.0,0.0,0.0
4.238264351307829,0.395592337316185,2.519704142776868e+18,0.16840452080990362,0.0,0.0,0.0,0.0,0.0,0.0
4.253053053053053,0.3992794082128162,2.61496403462629e+18,0.17477121925158087,0.0,0.0,0.0,0.0,0.0,0.0
